S1_mean,S1_std,S1_min,S1_max,S1_range,S2_mean,S2_std,S2_min,S2_max,S2_range,S3_mean,S3_std,S3_min,S3_max,S3_range,S4_mean,S4_std,S4_min,S4_max,S4_range,S5_mean,S5_std,S5_min,S5_max,S5_range,S6_mean,S6_std,S6_min,S6_max,S6_range,S7_mean,S7_std,S7_min,S7_max,S7_range,S8_mean,S8_std,S8_min,S8_max,S8_range,group
0.5347,0.007424434134816089,0.524,0.545,0.02100000000000002,1.8486,0.0612648168019605,1.765,1.921,0.15600000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6865999999999999,0.03861260588633373,1.645,1.753,0.10799999999999987,1.7391999999999999,0.15331362192142836,1.603,2.091,0.4880000000000002,0.3035,0.010977249200050084,0.287,0.315,0.028000000000000025,0.6642,0.007714344503009391,0.652,0.676,0.02400000000000002,1.8015999999999999,0.08746326212886316,1.686,1.987,0.30100000000000016,AIR
0.5347,0.007424434134816089,0.524,0.545,0.02100000000000002,1.8481,0.06077179535862926,1.765,1.92,0.15500000000000003,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6862000000000001,0.03811911156712166,1.645,1.75,0.10499999999999998,1.7387000000000001,0.15204169749702798,1.603,2.086,0.4829999999999999,0.3035,0.010977249200050084,0.287,0.315,0.028000000000000025,0.6641,0.007950541560869374,0.652,0.676,0.02400000000000002,1.8009999999999997,0.08663717446916193,1.686,1.983,0.29700000000000015,AIR
0.5348,0.007269418439218129,0.525,0.545,0.020000000000000018,1.8486,0.0612648168019605,1.765,1.921,0.15600000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6865,0.03842236038790147,1.645,1.752,0.10699999999999998,1.7388,0.15264832495350586,1.603,2.088,0.4850000000000001,0.3034,0.010946333734279366,0.287,0.315,0.028000000000000025,0.6641,0.007823753006780775,0.652,0.676,0.02400000000000002,1.8011000000000004,0.08629207508353373,1.686,1.982,0.29600000000000004,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8490000000000002,0.06185466837676849,1.765,1.921,0.15600000000000014,0.33140000000000003,0.009912954487268998,0.319,0.353,0.033999999999999975,1.6869999999999998,0.03938978999125987,1.645,1.757,0.11199999999999988,1.7393,0.15422714129202778,1.603,2.094,0.4909999999999999,0.3034,0.010823841996054625,0.287,0.315,0.028000000000000025,0.6642,0.007598245411496883,0.652,0.676,0.02400000000000002,1.8015,0.08761056506558507,1.685,1.987,0.30200000000000005,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8488,0.0617446353945021,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.687,0.03963724398985265,1.645,1.757,0.11199999999999988,1.7393999999999998,0.15448279300081724,1.603,2.095,0.4920000000000002,0.3035,0.010936686477681954,0.287,0.315,0.028000000000000025,0.6643000000000001,0.007498888806572173,0.652,0.675,0.02300000000000002,1.8015999999999999,0.0884297586914169,1.685,1.99,0.30499999999999994,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8487000000000002,0.06144021484337439,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6868000000000003,0.03926491224150813,1.645,1.756,0.11099999999999999,1.7393,0.15392786911046644,1.603,2.093,0.49,0.3034,0.010823841996054625,0.287,0.315,0.028000000000000025,0.6641,0.007430417963419771,0.652,0.675,0.02300000000000002,1.8015,0.08819328520672964,1.685,1.989,0.30400000000000005,AIR
0.5348,0.007269418439218129,0.525,0.545,0.020000000000000018,1.8483,0.061257289815625664,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6865,0.0386846222677694,1.645,1.753,0.10799999999999987,1.7391,0.15341769418450046,1.603,2.091,0.4880000000000002,0.3034,0.010946333734279366,0.287,0.315,0.028000000000000025,0.6641,0.007534365710971745,0.652,0.675,0.02300000000000002,1.8015,0.08761056506558507,1.685,1.987,0.30200000000000005,AIR
0.5347,0.007424434134816089,0.524,0.545,0.02100000000000002,1.8481,0.06087774634462089,1.765,1.92,0.15500000000000003,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6863,0.0383030315017261,1.645,1.75,0.10499999999999998,1.7386,0.1521462746467651,1.603,2.086,0.4829999999999999,0.3034,0.010946333734279366,0.287,0.315,0.028000000000000025,0.6639000000000002,0.007823753006780775,0.651,0.675,0.02400000000000002,1.8011000000000004,0.08658515397508336,1.686,1.983,0.29700000000000015,AIR
0.5348,0.007269418439218129,0.525,0.545,0.020000000000000018,1.8482999999999996,0.061250034013595994,1.765,1.92,0.15500000000000003,0.3313,0.009603818684946797,0.319,0.353,0.033999999999999975,1.6864000000000001,0.03848867077177096,1.645,1.751,0.10599999999999987,1.7387000000000001,0.15240009477978975,1.603,2.087,0.4840000000000002,0.3034,0.010946333734279366,0.287,0.315,0.028000000000000025,0.664,0.007644896627453149,0.652,0.675,0.02300000000000002,1.8009,0.08640402511200249,1.686,1.982,0.29600000000000004,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8489,0.061639543584726,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6869,0.03944179959833927,1.645,1.756,0.11099999999999999,1.7394000000000003,0.1540383790560723,1.602,2.093,0.4909999999999999,0.3035,0.010936686477681954,0.287,0.315,0.028000000000000025,0.6643000000000001,0.007454305243727733,0.652,0.675,0.02300000000000002,1.8013,0.08763060094637162,1.686,1.987,0.30100000000000016,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8488999999999998,0.0616233180973999,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.687,0.03963724398985265,1.645,1.757,0.11199999999999988,1.7396,0.15445545923951312,1.603,2.095,0.4920000000000002,0.3035,0.010865337342004424,0.287,0.315,0.028000000000000025,0.6641,0.007622335600063809,0.651,0.675,0.02400000000000002,1.8015999999999999,0.08826122843267278,1.686,1.99,0.30400000000000005,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8487000000000002,0.0613967968762758,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6868000000000003,0.039389225825231855,1.645,1.756,0.11099999999999999,1.7393,0.153931478262245,1.603,2.093,0.49,0.3035,0.010865337342004424,0.287,0.315,0.028000000000000025,0.6641,0.007430417963419771,0.652,0.675,0.02300000000000002,1.8014000000000003,0.08795731287896923,1.685,1.988,0.30299999999999994,AIR
0.5348,0.007269418439218129,0.525,0.545,0.020000000000000018,1.8483,0.06102285546325157,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6865999999999999,0.038865008540959915,1.645,1.753,0.10799999999999987,1.7388,0.1532578074864558,1.603,2.09,0.4869999999999999,0.3034,0.010946333734279366,0.287,0.315,0.028000000000000025,0.6643000000000001,0.007717944458640965,0.652,0.676,0.02400000000000002,1.8012000000000001,0.08732035526980204,1.686,1.986,0.30000000000000004,AIR
0.5347,0.007424434134816089,0.524,0.545,0.02100000000000002,1.8478999999999999,0.06086131776424168,1.765,1.92,0.15500000000000003,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6863,0.0383030315017261,1.645,1.75,0.10499999999999998,1.7384999999999997,0.15214485057193208,1.603,2.086,0.4829999999999999,0.3033,0.010832564075252205,0.287,0.315,0.028000000000000025,0.6639,0.007636898730651227,0.652,0.675,0.02300000000000002,1.8008,0.08638389767646386,1.686,1.982,0.29600000000000004,AIR
0.5348,0.007269418439218129,0.525,0.545,0.020000000000000018,1.8481999999999998,0.0612114731438841,1.764,1.92,0.15599999999999992,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6863,0.03843334778837541,1.645,1.751,0.10599999999999987,1.7387000000000001,0.15255749371593946,1.603,2.087,0.4840000000000002,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6639,0.007978443178688161,0.651,0.676,0.025000000000000022,1.8006999999999997,0.0863198831221534,1.685,1.981,0.29600000000000004,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8487000000000002,0.06141127294271344,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6869,0.03944179959833927,1.645,1.756,0.11099999999999999,1.7391,0.15407966914698526,1.602,2.093,0.4909999999999999,0.3035,0.01098736648256635,0.287,0.315,0.028000000000000025,0.6641,0.00754909854809758,0.652,0.675,0.02300000000000002,1.8014,0.08728013647000228,1.686,1.986,0.30000000000000004,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8487000000000002,0.06141127294271344,1.765,1.919,0.15400000000000014,0.33140000000000003,0.009912954487268998,0.319,0.353,0.033999999999999975,1.6869,0.03958521048180605,1.645,1.757,0.11199999999999988,1.7393999999999998,0.1543467956691467,1.603,2.094,0.4909999999999999,0.3036,0.010976743091139971,0.287,0.315,0.028000000000000025,0.6642000000000001,0.0074356498632526385,0.652,0.675,0.02300000000000002,1.8015,0.08831414886012826,1.686,1.99,0.30400000000000005,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8485,0.061464081652078194,1.764,1.919,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6867999999999999,0.039247929881714765,1.645,1.755,0.10999999999999988,1.7391999999999999,0.15398109552077416,1.603,2.093,0.49,0.3034,0.010823841996054625,0.287,0.315,0.028000000000000025,0.6642000000000001,0.0074356498632526385,0.652,0.675,0.02300000000000002,1.8013,0.08801268847918084,1.685,1.988,0.30299999999999994,AIR
0.5348,0.007269418439218129,0.525,0.545,0.020000000000000018,1.8481999999999998,0.060949523742556404,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6865,0.0388107946037926,1.645,1.753,0.10799999999999987,1.7388000000000001,0.15331507137627107,1.602,2.09,0.48799999999999977,0.3033,0.010832564075252205,0.287,0.315,0.028000000000000025,0.664,0.007717224601860158,0.651,0.675,0.02400000000000002,1.8011000000000004,0.08737588022128558,1.686,1.986,0.30000000000000004,AIR
0.5347,0.007424434134816089,0.524,0.545,0.02100000000000002,1.8477000000000001,0.06073631533110977,1.764,1.919,0.15500000000000003,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6862000000000001,0.03824714949436683,1.645,1.75,0.10499999999999998,1.7385000000000002,0.15211636627558814,1.602,2.085,0.4829999999999999,0.3033,0.010832564075252205,0.287,0.315,0.028000000000000025,0.6639000000000002,0.007823753006780775,0.651,0.675,0.02400000000000002,1.8006,0.08649238887516829,1.686,1.982,0.29600000000000004,AIR
0.5348,0.007269418439218129,0.525,0.545,0.020000000000000018,1.8481,0.06085584058521694,1.765,1.919,0.15400000000000014,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6863,0.03843334778837541,1.645,1.751,0.10599999999999987,1.7386,0.15247382288991987,1.602,2.086,0.48399999999999976,0.3033,0.010832564075252205,0.287,0.315,0.028000000000000025,0.6639000000000002,0.007823753006780775,0.651,0.675,0.02400000000000002,1.8006999999999997,0.08614722540189237,1.686,1.981,0.29500000000000015,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8486,0.06133913016084342,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6866999999999996,0.03921465145693491,1.645,1.755,0.10999999999999988,1.7393,0.15379499341656092,1.603,2.092,0.4890000000000001,0.3033,0.010832564075252205,0.287,0.315,0.028000000000000025,0.664,0.007717224601860158,0.651,0.675,0.02400000000000002,1.8012000000000001,0.08731653782518968,1.686,1.986,0.30000000000000004,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8486,0.06148387322433964,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6869,0.03958521048180605,1.645,1.757,0.11199999999999988,1.7395,0.15446484677391448,1.602,2.094,0.49199999999999977,0.3034,0.010823841996054625,0.287,0.315,0.028000000000000025,0.6643000000000001,0.007572611467944499,0.651,0.675,0.02400000000000002,1.8014000000000003,0.08824863864231688,1.685,1.989,0.30400000000000005,AIR
0.5349,0.007125073099040231,0.525,0.545,0.020000000000000018,1.8485,0.061239511573638314,1.765,1.919,0.15400000000000014,0.33140000000000003,0.009834180754445742,0.319,0.353,0.033999999999999975,1.6868000000000003,0.03912600726427938,1.645,1.755,0.10999999999999988,1.7391999999999999,0.15399696966715504,1.602,2.092,0.49,0.3035,0.010865337342004424,0.287,0.315,0.028000000000000025,0.6643000000000001,0.0074691960001655455,0.652,0.675,0.02300000000000002,1.8013000000000001,0.08762299292359792,1.685,1.987,0.30200000000000005,AIR
0.5349,0.0072334101378410945,0.525,0.545,0.020000000000000018,1.8484000000000003,0.06110864641494417,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6865999999999999,0.0387418808698459,1.645,1.753,0.10799999999999987,1.7391999999999999,0.1534034622237132,1.602,2.09,0.48799999999999977,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6641999999999999,0.007568942389058658,0.652,0.675,0.02300000000000002,1.8012000000000001,0.08738776929423374,1.685,1.986,0.30099999999999993,AIR
0.5347999999999999,0.007390684827688319,0.524,0.545,0.02100000000000002,1.8479999999999996,0.06074537019394977,1.765,1.919,0.15400000000000014,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6862000000000001,0.037993566706892794,1.645,1.75,0.10499999999999998,1.7387000000000001,0.15213594067295355,1.602,2.085,0.4829999999999999,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6641,0.007880355321938225,0.651,0.675,0.02400000000000002,1.8009999999999997,0.08624770528348373,1.686,1.982,0.29600000000000004,AIR
0.5349,0.0072334101378410945,0.525,0.545,0.020000000000000018,1.8480999999999999,0.06104360918410889,1.765,1.919,0.15400000000000014,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6864000000000001,0.038111532229613776,1.645,1.75,0.10499999999999998,1.7387000000000001,0.15213594067295355,1.602,2.085,0.4829999999999999,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6642,0.007699927849589825,0.652,0.675,0.02300000000000002,1.8006999999999997,0.08585006309452156,1.686,1.98,0.29400000000000004,AIR
0.5347999999999999,0.007099295739719545,0.525,0.545,0.020000000000000018,1.8485,0.06157425508188377,1.765,1.919,0.15400000000000014,0.33140000000000003,0.009912954487268998,0.319,0.353,0.033999999999999975,1.6868000000000003,0.03912600726427938,1.645,1.755,0.10999999999999988,1.7393,0.15365766423376934,1.602,2.091,0.4890000000000001,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6644,0.007486283753935896,0.652,0.675,0.02300000000000002,1.8012000000000001,0.08701698429361684,1.686,1.985,0.29900000000000015,AIR
0.5349999999999999,0.007086763875156439,0.525,0.545,0.020000000000000018,1.8488,0.061687023666966545,1.765,1.919,0.15400000000000014,0.33140000000000003,0.009834180754445742,0.319,0.353,0.033999999999999975,1.6871000000000003,0.03943334742180643,1.645,1.756,0.11099999999999999,1.7396999999999998,0.1543682825798961,1.602,2.094,0.49199999999999977,0.3036,0.010976743091139971,0.287,0.315,0.028000000000000025,0.6643000000000001,0.0074691960001655455,0.652,0.675,0.02300000000000002,1.8016,0.08803938512582499,1.685,1.989,0.30400000000000005,AIR
0.5349999999999999,0.007086763875156439,0.525,0.545,0.020000000000000018,1.8486,0.06163909293441766,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6869,0.03930634667440979,1.645,1.755,0.10999999999999988,1.7395,0.15385870141139243,1.602,2.092,0.49,0.3035,0.010865337342004424,0.287,0.315,0.028000000000000025,0.6643000000000001,0.0074691960001655455,0.652,0.675,0.02300000000000002,1.8013000000000001,0.08762299292359792,1.685,1.987,0.30200000000000005,AIR
0.5349,0.0072334101378410945,0.525,0.545,0.020000000000000018,1.8483999999999998,0.06133731871109682,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6868000000000003,0.03885814657900648,1.645,1.753,0.10799999999999987,1.7393,0.1533500353222435,1.602,2.09,0.48799999999999977,0.3035,0.01098736648256635,0.287,0.315,0.028000000000000025,0.6641999999999999,0.007568942389058658,0.652,0.675,0.02300000000000002,1.8012000000000001,0.08701698429361684,1.686,1.985,0.29900000000000015,AIR
0.5347999999999999,0.007390684827688319,0.524,0.545,0.02100000000000002,1.8479999999999996,0.06098087131770639,1.765,1.92,0.15500000000000003,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6864000000000001,0.03811444753779217,1.645,1.751,0.10599999999999987,1.7387000000000001,0.15212425476855715,1.602,2.085,0.4829999999999999,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6641,0.007680422442085396,0.652,0.675,0.02300000000000002,1.8009999999999997,0.08624770528348373,1.686,1.982,0.29600000000000004,AIR
0.5349,0.0072334101378410945,0.525,0.545,0.020000000000000018,1.8481999999999998,0.06126590496443443,1.765,1.92,0.15500000000000003,0.3312,0.00971596624119289,0.319,0.353,0.033999999999999975,1.6864000000000001,0.03811444753779217,1.645,1.751,0.10599999999999987,1.7387000000000001,0.15212425476855715,1.602,2.085,0.4829999999999999,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6641999999999999,0.007699927849589825,0.652,0.675,0.02300000000000002,1.8008,0.08578241207976273,1.686,1.98,0.29400000000000004,AIR
0.5349999999999999,0.007086763875156439,0.525,0.545,0.020000000000000018,1.8487000000000002,0.0617882585034478,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6869,0.039190276571845914,1.645,1.755,0.10999999999999988,1.7393,0.15364609406757543,1.602,2.091,0.4890000000000001,0.3034,0.010875047892614858,0.287,0.315,0.028000000000000025,0.6641999999999999,0.007568942389058658,0.652,0.675,0.02300000000000002,1.8010000000000002,0.08691886382649561,1.685,1.984,0.29899999999999993,AIR
0.5349,0.0070308842497465015,0.525,0.545,0.020000000000000018,1.8485,0.061736447005710404,1.765,1.92,0.15500000000000003,0.3313,0.009809858986414292,0.319,0.353,0.033999999999999975,1.6869,0.03935154945417579,1.645,1.756,0.11099999999999999,1.7392999999999996,0.15430780926446983,1.601,2.093,0.492,0.3035,0.010865337342004424,0.287,0.315,0.028000000000000025,0.6643000000000001,0.0074691960001655455,0.652,0.675,0.02300000000000002,1.8015,0.08770689824637515,1.686,1.988,0.30200000000000005,AIR
0.5349,0.0070308842497465015,0.525,0.545,0.020000000000000018,1.8486,0.06179931678874414,1.765,1.92,0.15500000000000003,0.33140000000000003,0.009811557810392118,0.319,0.353,0.033999999999999975,1.6869999999999998,0.03912657522565559,1.645,1.755,0.10999999999999988,1.7395,0.15385797924637445,1.602,2.092,0.49,0.3035,0.010865337342004424,0.287,0.315,0.028000000000000025,0.6643000000000001,0.0074691960001655455,0.652,0.675,0.02300000000000002,1.8015,0.08740995366661629,1.686,1.987,0.30100000000000016,AIR
